wind speed (m/s);significant wave height (m)
2.935240321608877;3.8549518460683068
2.7757883090742888;3.7637725177195422
2.6218542533542557;3.673798230942315
2.4766453641714437;3.58353410286998
2.3389917513524487;3.4933939325992256
2.2047155415208843;3.4046731112608444
2.0804464838959293;3.3150384998207723
1.956959590997211;3.2272378641621216
1.8371878254299423;3.140089811106347
1.7238211603103997;3.0527430977149033
1.6144153090929323;2.9657250209299657
1.5120200768997023;2.8782565933929596
1.4124342489408508;2.791170986689792
1.3199463363348023;2.7035400597409263
1.2329137394247445;2.61566984516434
1.144323965777182;2.5285536692147073
1.0689531824568084;2.4399162601902904
0.9894273485156325;2.3521126052514494
0.9186864558892238;2.2633828700574328
0.8539852937865652;2.1740995396051597
0.7922109373881246;2.084512984604058
0.7284875133996622;1.9948224923781699
0.6686241200148139;1.9044344576197612
0.608661425254092;1.8134288908721392
0.5561900115666831;1.721390995784006
0.4991680097810077;1.628537262377431
0.44735247472874173;1.5344716492352075
0.39635536683804173;1.439108013058165
0.34788419565330314;1.3422861045455574
0.30216437601791446;1.243867823002842
0.2585820652043592;1.143674344761372
0.21591196180590994;1.0414448179411122
0.1766987556656726;0.9371300852323448
0.13803508917487176;0.8303071788750148
0.1035894272855931;0.7210602124038058
0.07161101565875268;0.6090145253560242
0.04342823700459447;0.4940797480664258
0.021478300895804294;0.37637533696425757
0.0077126199719393055;0.2560572501220168
0.002118877375765556;0.1330266359733897
0.5012219253659472;0.10260784157650604
1.089748293897476;0.10254458227256563
1.6113654282825725;0.10252926970175671
2.077825946551343;0.10252759711419478
2.498414811334972;0.10253903465841276
2.880437556456684;0.10255399407260746
3.229769865090613;0.10256938868340644
3.551188295637793;0.10258593884402348
3.8486018841588643;0.1026020829513113
4.125256590428156;0.10261946129323227
4.383858641713134;0.10263720828179489
4.626692502577883;0.10265570220165342
4.8556999485648396;0.10267556912064568
5.072539502878922;0.10269545173407367
5.27864443835969;0.10271529573138648
5.475264070690516;0.10273765421063566
5.663481690116613;0.10275989542360821
5.844256148469277;0.10278251990615209
6.018438567204375;0.10280737469265175
6.1867825226059985;0.10283242620198012
6.349971291651035;0.10286120826566686
6.508612763000833;0.10288894741704815
6.663267695807162;0.10291762619917377
6.814450467910741;0.10295073120841071
6.962628773452402;0.1029831783193177
7.108242511092772;0.10301506385801061
7.251705640142696;0.10304952235808758
7.393408063965468;0.10308871307932654
7.533718177636408;0.10312557674845399
7.6729951647987065;0.10316331176972826
7.811586747162766;0.10320529744322489
7.949832626492168;0.10325045155383569
8.0880696529799;0.10329695134614132
8.226635117453533;0.1033441178648108
8.365867874171176;0.10339801211712188
8.506114372429995;0.10345610381309925
8.647731547555164;0.10351714172221449
8.791091230105259;0.10357893066318546
8.936575051705637;0.10365226871181431
9.084595421792944;0.10373164139394586
9.235591339125802;0.10381470077921108
9.390020591246826;0.10391394604416733
9.54839355579478;0.10402485545552054
9.711273794033659;0.10413892133409841
9.879247413962123;0.1042745288125383
10.052985786465204;0.10443025777988683
10.233254350296889;0.10459416679479407
10.420881678717835;0.10477396591577448
10.61674845760662;0.10500527826880901
10.82199682004498;0.1052476699696449
11.037763660485531;0.10554535215815442
11.265439378522284;0.10590154847851146
11.506666381923031;0.10630725613822326
11.763308786446117;0.10677505442151886
12.037424035234471;0.10736400635926521
12.331265583019533;0.10818873804789568
12.648391782596345;0.10909283182215407
12.991342022995406;0.11043067121164911
13.36401640063279;0.11231935961458481
13.77067258166801;0.11500508414499076
14.21428229404754;0.1192507948998504
14.6074228655191;0.14481181390148612
14.001880962267911;0.37107228230519296
14.075445914467466;0.45432326108298704
14.214489217338443;0.5260724831860606
14.377879944310846;0.5955254835933173
14.557412247671083;0.6649901522676598
14.783499424872943;0.7317187015291384
15.034023746273062;0.8000613166429229
15.281146983714848;0.8736184887767372
15.56601694112963;0.9491911785984749
15.856861898894293;1.030409381707374
16.153087441344965;1.1176590848789942
16.451433874175784;1.2114192140664155
16.770138247894355;1.3114847064006903
17.088263683732574;1.4190977645176996
